"gene_name","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ARHGAP32",19.0281693652774,0.703503296812872,0.740683452987128,0.129041160248792,0.318186920866588
"ARHGAP33",10.8530216455022,-0.304370723196774,0.756718872775361,0.501942359607895,0.677438539608457
"ARHGAP35",89.6825443060495,-1.08480773140621,0.503753754202283,0.0106526686233745,0.0833060840396071
"ARHGAP39",1.07474272765092,-0.100582493743359,0.927334376741326,0.642979634280756,NA
"ARHGAP4",181.760555334964,-0.622439503090144,0.430117263337957,0.103192829005927,0.279644256788207
"ARHGAP42",9.54698430090303,0.215562689462735,0.752113986852097,0.635449695039051,0.770669476160474
"ARHGAP42-AS1",0.0831679901286149,0.0429498668236534,0.928343924274601,0.839558837722214,NA
"ARHGAP44",6.16139859882383,-0.684063666745659,0.853392357266205,0.0807395388495167,NA
"ARHGAP45",228.799059257097,-0.456075218984551,0.441185328459329,0.241145269693743,0.454742487054922
"ARHGAP5",148.117361466415,-0.15018239360718,0.435253650881299,0.696726930609659,0.814253140052232
"ARHGAP5-AS1",2.81011443272844,-0.24867029996292,0.88315555239979,0.451196022650812,NA
"ARHGAP6",6.92871874971839,-0.168884539162152,0.810099693555061,0.687042414995759,NA
"ARHGAP9",62.2046766402769,-0.352763941083946,0.525759355840802,0.417740739069089,0.612060867147833
"ARHGDIA",186.649352560326,-1.17133966763905,0.43347971730245,0.0022772814714405,0.0438234385835389
"ARHGDIB",393.026790828616,-0.271955683000506,0.422258811800109,0.470483938576766,0.654491534646306
"ARHGEF1",242.81703593528,-0.595984707755902,0.406827541239978,0.10374154677606,0.280463955288137
"ARHGEF10",23.480161002148,-1.03326097346253,0.759479715475506,0.0261725100384179,0.131279253434571
"ARHGEF10L",7.36836888255975,-0.531932149457729,0.824291314428162,0.198455990576597,NA
"ARHGEF11",63.8971064819523,1.03946248229101,0.5810851608113,0.0230189971126207,0.122978242245589
"ARHGEF12",64.5547828975167,-0.832892157530099,0.54029172319254,0.0594224656017865,0.204117400703152
"ARHGEF16",0.657288350324901,-0.0557729429312189,0.927486097247666,0.795690154501733,NA
"ARHGEF17",8.45706997877926,-0.0499999636583489,0.84895552780838,0.894835440258243,0.938373113590921
"ARHGEF18",66.9466122084638,-0.740693996671806,0.505193168151475,0.0817568827117084,0.245602386348604
"ARHGEF18-AS1",2.47226007173778,0.411976673744686,0.918455476812233,0.118781367479824,NA
"ARHGEF19",6.21374976329256,-0.274354370416972,0.827238251247545,0.498047203070788,NA
"ARHGEF2",104.534101942439,-0.855052301842007,0.481221213279904,0.038339612208919,0.161322716106128
"ARHGEF2-AS2",4.25869237845562,-0.185690327512472,0.856283237367721,0.615795635372517,NA
"ARHGEF25",7.38119861183918,-0.458366130754151,0.8389841659494,0.248632437275317,NA
"ARHGEF26",9.19137652165617,0.430032314061497,0.812406170843919,0.307098815311112,0.517406364366293
"ARHGEF26-AS1",6.56576300255094,0.445302875793546,0.838045265565023,0.263064909327386,NA
"ARHGEF28",2.40381614302581,-0.123347722040205,0.913393619927638,0.635649495110228,NA
"ARHGEF3",64.8775259871149,-0.300293561802642,0.531515631862518,0.492845219906682,0.671163356126023
"ARHGEF33",0.399728809235039,-0.0470426614967708,0.927447968012066,0.827117970566333,NA
"ARHGEF34P",1.94450261091815,0.027967481113672,0.925569006001473,0.899614091748832,NA
"ARHGEF35",3.6686773932865,-0.41047140158465,0.880702749617529,0.228486130160901,NA
"ARHGEF35-AS1",21.4073969220235,-0.0317926027432114,0.651725447537443,0.946043051096682,0.969684304138763
"ARHGEF37",1.09693913243069,0.0167522481917806,0.922475470659048,0.942398056213986,NA
"ARHGEF38",19.5105430412207,1.33216719280944,0.713296888389326,0.0054025680860071,0.0628118496621937
"ARHGEF39",25.7571514614936,0.780776360228666,0.65770719703365,0.0981734499006539,0.272321894469648
"ARHGEF4",8.57423173843534,-0.52059971363602,0.816353548009334,0.21516963200137,0.425028914226825
"ARHGEF4-AS1",0.499007940771689,-0.00605174115248583,0.927701199658391,0.977457143003122,NA
"ARHGEF40",27.1542870286494,-0.977199144173243,0.704032796995492,0.039130172029608,0.163180108179983
"ARHGEF5",4.1079811202296,-0.185576541184346,0.87714531756353,0.583777985081535,NA
"ARHGEF6",114.15361985558,-0.224464983822787,0.495215689410768,0.59338418091541,0.74239455570887
"ARHGEF7",127.775414975973,-0.570489205625,0.450913408054263,0.148813457737828,0.345535654496476
"ARHGEF9",26.1380871734248,-0.19343398980836,0.623212222404763,0.678356257044187,0.800766813444523
"ARID1A",250.515161424686,-0.696831450752938,0.391389576563769,0.0499246567303616,0.186581118679067
"ARID1B",226.944173484048,-0.438855159636275,0.405070132769474,0.229385670102427,0.441765640066976
"ARID2",81.8850342073166,-0.0144595389975889,0.47861678112815,0.971963582219128,0.984395674549837
"ARID3A",165.196868362882,-0.192475751891554,0.41963921480324,0.6078447389184,0.752630366383759
"ARID3B",36.6048321741769,-0.054070383835114,0.578420352493746,0.905508084228198,0.944690613951256
"ARID3BP1",0.196643832606981,-0.00268342816926563,0.928050439140839,0.989944251690887,NA
"ARID4A",186.956540542791,0.130474810774554,0.419134673202346,0.727715420367569,0.835304308834516
"ARID4B",271.664289734491,-0.182805337622004,0.380672727376104,0.59908045843898,0.746238965421031
"ARID5A",57.0300871467956,-0.128496134951525,0.521791528783317,0.766903111520156,0.860510744826254
"ARID5B",123.388144156303,-0.2795380097536,0.452239860563753,0.480229819691564,0.662082210444413
"ARIH1",308.061132156791,0.581970829650473,0.386292400894112,0.0980460971683093,0.272019591675315
"ARIH2",130.274719062215,-0.545553555387971,0.437877545984205,0.158615077891223,0.35917012667615
"ARIH2OS",5.09829996847494,0.0670427188848273,0.824444420854411,0.86871713911128,NA
"ARK2C",44.6779866383332,1.53143138830255,0.633431028566378,0.00120980103800164,0.0336720375370119
"ARK2N",139.597683470025,0.443271030879281,0.438548185675311,0.252566389512411,0.466593952527794
"ARL1",77.7884758412757,-0.830320770391313,0.495263618983787,0.0482748932283837,0.18306806628034
"ARL10",59.6482592655561,0.286696450958679,0.517272811973134,0.506310722994225,0.680797573136169
"ARL11",20.9502458643812,-0.10639021020946,0.65598854922975,0.82094055299461,0.894456715834525
"ARL13B",21.4323683420028,-0.154306077571979,0.664665180008965,0.742885418024352,0.845045765569762
"ARL14EP",84.2574566342727,0.130660655647101,0.469138734092169,0.747606146506785,0.848520942152841
"ARL15",30.430441629762,0.706267892745049,0.610887405860663,0.128643770621609,0.317895245593152
"ARL16",42.1364847564793,-0.307085770445722,0.564122209991202,0.495758405081793,0.672608240604362
"ARL17A",188.766220842223,0.359438728594925,0.428458367755957,0.345368301399386,0.551479395969019
"ARL17B",20.1256721378002,0.678155113330309,0.679166923981195,0.150920643462532,0.348771217830383
"ARL2",44.9108534463731,-0.95053931700379,0.560791966099739,0.0346949314927285,0.15217057186399
"ARL2-SNX15",0,0,0.955729788552937,NA,NA
"ARL2BP",56.7104545334331,-0.365886393066507,0.543427857155439,0.408784919585085,0.604803987239844
"ARL3",41.4037380237893,-0.764452023855449,0.612791104001778,0.100453551422742,0.275525737431642
"ARL4A",32.2626181126655,0.028452569511527,0.584831455919367,0.9504030209743,0.972268725408764
"ARL4C",91.858727781053,-0.446417553762224,0.493715264661605,0.287389179011931,0.499538242338839
"ARL4D",7.29732831515906,-0.593429778365748,0.833163604754895,0.145538240680922,NA
"ARL5A",97.7666386276019,-0.401301484079108,0.467893735618478,0.322119591062822,0.530783973388294
"ARL5B",48.282851523002,-0.393483158825756,0.54062093720927,0.373118213133473,0.574598167640909
"ARL6",26.3348546580053,0.661275117792135,0.619190753033767,0.156289098951235,0.355917054471077
"ARL6IP1",228.684886214267,-0.702807356176788,0.43834263491258,0.0695460554900227,0.223527985258227
"ARL6IP4",131.543217909471,-0.572319875147715,0.442529390633333,0.142174908086577,0.336506372128829
"ARL6IP5",193.571485292522,-0.434521935963297,0.426641824915356,0.252488040350739,0.466553159628508
"ARL6IP6",41.11779673882,-0.381744712149988,0.573417063541027,0.400456593049989,0.598341147658041
"ARL8A",53.2429827185966,-0.467683695041974,0.541507965149272,0.290211935893882,0.501771150721709
"ARL8B",112.023097177205,-0.484883898135763,0.467371422598248,0.231213592968507,0.443790675808307
"ARL9",0.417425653744072,0.0835091713014909,0.928465691755297,0.694330699306781,NA
"ARLNC1",1.05106313354754,0.175226530071248,0.928055279628301,0.420611660970595,NA
"ARMC1",82.2182333243493,-0.451782881747225,0.500152439802054,0.285460000529654,0.497700265806107
"ARMC10",40.215725932774,-0.407752317324396,0.566359418383967,0.366629879493595,0.569694327833719
"ARMC12",0.91020652321525,0.0746344309469338,0.926839416468731,0.732121339678106,NA
"ARMC2",1.9020669013687,-0.197039382465758,0.905731530806143,0.484912536392508,NA
"ARMC5",17.1585674818511,-0.539272886235146,0.692575509350438,0.251896101599068,0.465820604018659
"ARMC6",18.8766977207944,-0.740832193461066,0.691724368373686,0.116616647621352,0.30103603579661
"ARMC7",18.9583477765126,-0.225784242340721,0.666025011824899,0.631321684846893,0.768369241125099
"ARMC8",69.7207796718127,-0.204782178918649,0.505936152261722,0.630619547920602,0.768019710977163
"ARMC9",21.5004251022378,-0.0616324480731424,0.66147647042896,0.895725754497678,0.93884131428096
"ARMCX1",20.2141245431842,-0.635670900331697,0.755865543726821,0.164642893375057,0.367425368832626
"ARMCX2",26.9894048482608,-0.729142343609808,0.648628598692148,0.121667697814845,0.308577728037182
"ARMCX3",81.5939398473325,-0.693866967537028,0.522616331400721,0.109841103520117,0.290427868568419
"ARMCX4",7.76209219075587,-0.271543605036482,0.785544203492068,0.535219819175483,NA
"ARMCX5",17.2696030488863,-0.169772009885798,0.726164889696519,0.713992670841891,0.826396425948244
"ARMCX5-GPRASP2",0.748511911157534,-0.00954088963713262,0.927448089074707,0.964616865298894,NA
"ARMCX6",26.2329915527145,-0.366456785159788,0.640899845579146,0.434752239259712,0.626813671540268
"ARMH1",1.01486972739439,-0.0910214153244918,0.924030268397378,0.689605362585342,NA
"ARMH2",0.183489829891619,0.130946795494424,0.928911419489676,0.537710364375982,NA
"ARMH3",41.9138026002719,-0.645897516565546,0.573532916769959,0.155083482430521,0.354161521715195
"ARMH4",0.748511911157534,-0.00954088963713262,0.927448089074707,0.964616865298894,NA
"ARMT1",30.0160848081434,-0.509862978288284,0.628130759183902,0.275651609182207,0.488652123227187
"ARNILA",0.881798738179585,0.0128892195866498,0.926734826846673,0.9527648645937,NA
"ARNT",95.7573958867336,-0.110713499877421,0.457195247532924,0.781408979770405,0.869865775224429
"ARNT2",4.4910714669452,-0.0658633217336159,0.8996507474506,0.822174836030922,NA
"ARNT2-DT",3.62495750807245,0.517550681033539,0.876564525384196,0.142653260152575,NA
"ARPC1A",97.9037882274352,-0.383809525070198,0.471879346065768,0.346390288129265,0.552099138463942
"ARPC1AP4",0.475598296254845,0.0811634733092626,0.928409696917058,0.702689551051761,NA
"ARPC1B",241.242738884124,-0.652613116562599,0.426581178662341,0.0856100417024298,0.25198301261499
"ARPC2",590.898860883629,-0.917536328527954,0.380539305017442,0.00827494297717227,0.0749859734779619
"ARPC3",341.778625951971,-0.496187050162578,0.379356021269368,0.152411328113318,0.350330269010426
"ARPC3P3",0.514819078396347,-0.0605133277482826,0.927377015359223,0.779226825140111,NA
"ARPC4",182.831561029394,-0.327401354647675,0.404587494419878,0.369458908881377,0.571817504317607
"ARPC4-TTLL3",2.14202744572741,-0.178618252444096,0.913549181428561,0.49497737087093,NA
"ARPC5",318.448791646627,-0.216735312075919,0.375722179285563,0.528753044307707,0.697793790290929
"ARPC5L",88.5108626265733,-0.94422569908069,0.474777950862371,0.021019692331056,0.117941446448551
"ARPIN",35.1763003964899,0.476239935352043,0.638678570598712,0.31003588970202,0.519898235426705
"ARPIN-AP3S2",41.448852663823,0.239675619651342,0.579872690082822,0.599161769273705,0.746238965421031
"ARPP19",341.871990182259,-0.170964517907417,0.365837870113032,0.61160333549594,0.754856263123146
"ARRB1",41.0972166142272,0.924651833263371,0.638474447806797,0.0494769854164807,0.185568613796464
"ARRB2",75.8124695403945,-0.149672847294311,0.496117126462983,0.722115013883644,0.831378353982981
"ARRDC1",34.4386077673519,-0.125696100863506,0.592970034022073,0.784536400867651,0.871062855838672
"ARRDC1-AS1",31.4178329829582,0.313858040346222,0.597582903979161,0.496025111360418,0.672799132379974
"ARRDC2",338.334572264161,-0.155734925533297,0.420680319366512,0.678560898333489,0.800848973507411
"ARRDC3",114.66936852899,0.102134678084064,0.438785993328197,0.792159497418217,0.876055394597919
"ARRDC3-AS1",3.5284342326397,0.151554997019823,0.85436370487029,0.683789181602482,NA
"ARRDC4",13.7755263735991,0.283412228302728,0.761942014315161,0.529579640743438,0.698203932804028
"ARRDC5",4.22651451026611,-0.0520465664455149,0.839608167840805,0.89369726360647,NA
"ARSA",62.3490694689194,-0.120245536278167,0.506002766122557,0.777688280143648,0.867545903843841
"ARSB",32.5265591310502,-0.0413795553873334,0.593212443451571,0.928288213288489,0.959254907820689
"ARSD",14.6540566515127,-0.0793322082976493,0.714549938327446,0.864761272263585,0.921784413777141
"ARSD-AS1",9.39304787035087,1.33521687506666,0.855908345719692,0.00226963334913694,0.0437902847383255
"ARSG",7.37771280933803,0.127792020397236,0.796922619890692,0.765899217195721,NA
"ARSI",3.9088955360449,-0.0531699747075906,0.904602459788151,0.850163999545533,NA
"ARSJ",26.2149066834673,0.624568955407745,0.645226692478213,0.184189089376111,0.390002552036619
"ARSK",20.5464283861697,-0.0296866854559131,0.667190241483866,0.949673267521312,0.971790744449763
"ARTN",0,0,0.955729788552937,NA,NA
"ARV1",19.5084921642291,-0.225711711876677,0.678798919296341,0.631313738929911,0.768369241125099
"ARVCF",4.20620538266864,-0.192782362219806,0.841881336284407,0.619361958467306,NA
"ARX",7.44310219149627,0.581375655623827,0.799408850858518,0.18041084225858,NA
"AS3MT",13.7891062536046,-0.54566656129618,0.768710529404359,0.225915113302454,0.437557237759247
"ASAH1",252.330505315705,0.0142850521503819,0.469125224999192,0.971934139881557,0.984395674549837
"ASAH1-AS1",44.8624476568829,1.61685908310396,0.627395081788582,0.000617069856290992,0.0260980517352266
"ASAH2",1.62923921752882,-0.021693354505206,0.905517804965892,0.938030038924034,NA
"ASAH2B",14.9388417131315,-0.115883928147918,0.713107595457058,0.803665372965467,0.883435276726034
"ASAP1",72.7958763580843,-0.504662947844486,0.514515330231664,0.240655749427828,0.453992824790145
"ASAP1-IT2",2.19040371428015,-0.174685940781831,0.900858081228175,0.550486438994255,NA
"ASAP2",59.6123292194536,1.05551857767953,0.610038669170395,0.023381886743028,0.123869623257251
"ASAP3",3.86936038696779,-0.487185779542035,0.885952333852715,0.147743169943676,NA
"ASB1",82.3224564411691,-0.895352078523258,0.509634889150514,0.0363394384153907,0.156307045270817
"ASB12",0.0751124194245971,0.0426069009886809,0.928358950453198,0.840779295493633,NA
"ASB13",7.2693707759408,-0.381047098154095,0.814133055375301,0.362735958850832,NA
"ASB16-AS1",80.1348296588203,1.05157670164205,0.513990005435026,0.014437932907112,0.0970855915329731
"ASB18",27.6478154720663,1.42367493510487,0.698198382239958,0.00304772239605902,0.0497036138019174
"ASB2",5.64189506549379,-0.353353802821491,0.822379379772166,0.389843454331819,NA
"ASB3",24.9543799650971,-0.406138338234403,0.626689469408178,0.384754234177068,0.584589507209421
"ASB4",1.53718878627708,0.0696403384504548,0.912988198102255,0.789061155853911,NA
"ASB6",77.6207357367472,0.382796251211507,0.504091746865953,0.367705093924418,0.570441286017192
"ASB7",50.7994844093181,-0.0710509499308488,0.536297006023564,0.87169118236946,0.9251970067409
"ASB8",68.5224723615658,-0.258247235481395,0.508804102522287,0.545594229990452,0.707064674996455
"ASCC1",30.1196035081758,-0.303427121411919,0.654651661591085,0.518752282267381,0.6903797450596
"ASCC2",48.4347418557299,-0.855501845184852,0.562165254909579,0.0575684586532871,0.200285753590043
"ASCC3",69.1412792233102,-0.807205816224742,0.506058750705776,0.0581006771907556,0.201639990402043
"ASCL2",0.400485876830248,0.135099861353358,0.929202986265471,0.523175939035795,NA
"ASDURF",5.10217324403414,0.0197317946943816,0.834172778436827,0.960206181532634,NA
"ASF1A",44.0922124796083,-0.259681808628859,0.544524885020412,0.558068619710897,0.716604582668114
"ASF1B",16.4812345009443,-0.282719406241111,0.725698467701825,0.542109460224442,0.705506858119321
"ASGR1",1.77270854814385,0.0311287549696079,0.910285836899574,0.907214050778086,NA
"ASGR2",0.0831679901286149,0.0429498668236534,0.928343924274601,0.839558837722214,NA
"ASH1L",125.145184396868,-0.526220663670418,0.466517814231836,0.193288798990451,0.399612852087631
"ASH1L-AS1",178.431080521221,1.55556569366523,0.524952726113793,0.000346673401658135,0.0232386469244148
"ASH1L-IT1",1.15004049621414,0.0359891851353698,0.921637757267041,0.878099039434148,NA
"ASH2L",50.2818740385152,-0.703401164401354,0.55441370000931,0.115960943752191,0.300128245785473
"ASH2LP1",0.567650492593266,0.0284044561945104,0.927310511829887,0.895219014410585,NA
"ASH2LP3",0.822768736581079,0.154612328232492,0.928476736199527,0.472204556900627,NA
"ASIC1",0.474841228659636,-0.058191941378395,0.927426699404891,0.787280216224122,NA
"ASIC3",1.11357714047445,-0.0719415072090668,0.921984003964826,0.758567628484159,NA
"ASIP",0.150224838849194,0.0222746773297844,0.92807590300592,0.916672530826729,NA
"ASL",15.0642494228115,-0.71009494836114,0.72497554096296,0.128721963461814,0.317906503492894
"ASMER1",19.7198473768156,0.685004123068005,0.700323962116845,0.145825860863966,0.341014163554571
"ASMT",0.846633679823074,-0.0278408505301117,0.927007511135597,0.897786681880104,NA
"ASMTL",29.5605883153886,-0.696571598428263,0.61993597418195,0.135547024137345,0.327413505122622
"ASMTL-AS1",5.8093060104552,-0.0808818015278372,0.810391015652192,0.846729721228687,NA
"ASNS",75.7008565994359,-0.676527902505002,0.503367121739816,0.111101861222049,0.292771891638171
"ASNSD1",86.9288116391904,-0.546990343833884,0.480155091913553,0.184586988994414,0.390269915040828
"ASPA",11.7383201887495,0.791835107735632,0.755695228801759,0.0853567797224372,0.251517977582115
"ASPH",143.757546024429,-0.642150466831216,0.531798539314301,0.142712070492389,0.336949318130733
"ASPHD1",3.06344726404692,0.0818168132902395,0.898596731398148,0.781940730267193,NA
"ASPHD2",52.1157762494885,0.419047872636989,0.531685106870549,0.338682677522794,0.545717885863665
"ASPM",68.5850757946444,-0.959975745269682,0.670876994400922,0.0428644785761322,0.171492659896458
"ASPN",4.44504215124898,0.777891838055962,0.877248448816116,0.0357760024596283,NA
"ASPRV1",0.334257663615457,0.134708968790014,0.929180806631254,0.524503129351399,NA
"ASPSCR1",15.7347057227855,-0.0185052655969417,0.69129133533389,0.968544148401991,0.982685194181625
"ASRGL1",6.60264105889049,0.109995039200044,0.810260581127928,0.792768467121994,NA
"ASS1",28.4450383270873,0.0215756680926682,0.926312298286249,0.921558106560077,0.95489929208083
"ASS1P1",0.968993728511247,-0.0712362942123935,0.925465924210121,0.749030930910967,NA
"ASS1P2",0.0831679901286149,0.0429498668236534,0.928343924274601,0.839558837722214,NA
"ASTE1",18.2949362241699,-0.205966830654684,0.672653943688718,0.661545476782983,0.788471735823352
"ASTL",0.634707341313846,0.0527983596538532,0.927405018220812,0.806573137919585,NA
"ASTN2",34.3298911584777,1.13148178830418,0.623697345306631,0.0158347179463212,0.101808366752574
"ASXL1",186.61606503608,-0.898526500289471,0.424739990850445,0.017552630316145,0.107308751895606
"ASXL2",111.003821334593,-0.196186032459925,0.444924286806347,0.616259810427292,0.758327849496959
"ASXL3",41.476301131748,1.79486169675662,0.641547420908484,0.00016660729803738,0.0187381882667106
"ATAD1",80.296766138025,-0.58866267377804,0.48730439092915,0.157248170478244,0.357491872996717
"ATAD2",72.8359843142407,-0.920851652232849,0.506743981866458,0.030772042245417,0.142477057388333
"ATAD2B",76.3398996529459,0.433119554115457,0.505027009544642,0.308648738419854,0.518923795819549
"ATAD3A",27.9396547503372,-0.70000361356087,0.627495942628368,0.134794875806294,0.326427586256916
"ATAD3B",25.1851565262842,-0.538209763360037,0.651388545303326,0.252770167636252,0.466853919444927
"ATAD3C",38.3907668897214,1.06053248219267,0.667288657548392,0.0254692258203569,0.129580735837148
"ATAD5",37.4396588900967,-0.0769857387702924,0.609108784802444,0.868120251319344,0.923202754200389
"ATAT1",9.59241779119282,-0.0178439476130024,0.751387793496445,0.968681913572972,0.982685194181625
"ATCAY",9.54633724292885,0.664038382875506,0.785633290682421,0.135036900915105,0.326714279714045
"ATE1",75.1786974536832,0.397509688940684,0.487086725077806,0.339388159602282,0.546136227608146
"ATF1",43.9766221724159,-0.231892848400358,0.566320772773128,0.607572338197994,0.752620148850251
"ATF2",92.5203920065363,-0.275244259690479,0.468687774105697,0.497567618097905,0.673654009320347
"ATF3",44.0497905693148,-1.4356910405379,0.64211789034068,0.00247275485662411,0.0457676014525416
"ATF4",907.589005461528,-0.649925447372841,0.366820685555084,0.0540469564953623,0.194193954095324
"ATF4P1",0.243062826364769,0.0337347183792048,0.927756617759252,0.874821705275108,NA
"ATF4P2",0.318175245789366,-0.0241467195605947,0.927732187171941,0.910220023663388,NA
"ATF4P3",1.37674938486836,-0.0210271260468615,0.921924991103122,0.928283049322585,NA
"ATF5",42.2534338584264,-0.71617545865845,0.570790340369619,0.114229586285746,0.29742452839632
"ATF6",137.021779371608,0.34495541324385,0.430783263215247,0.367060862351347,0.569920120879869
"ATF6-DT",0.407784379939057,-0.0380914820939389,0.927512565223454,0.859409545145783,NA
"ATF6B",92.6268722700474,-0.492333966190654,0.479899594284068,0.232244211079815,0.444856415852716
"ATF7",36.164478075988,-0.549177683589056,0.59327103894088,0.232685749285187,0.445114204073417
"ATF7-NPFF",0,0,0.955729788552937,NA,NA
"ATF7IP",234.354334851111,-0.143363434597701,0.391271343221938,0.686668821822372,0.80694486069237
"ATF7IP2",32.0149789806678,0.420144011751037,0.606653107888662,0.364538890786333,0.567849563727583
"ATG10",15.2543575778082,0.377194758729593,0.700633563112285,0.421237327381904,0.615417968085235
"ATG10-IT1",1.98586294401805,0.399498326662938,0.910955379409963,0.155711257916719,NA
"ATG101",39.074187284795,-0.726450244200671,0.592811966741845,0.114508899418107,0.297739094802699
"ATG12",123.951708439403,-0.344076022317183,0.444494714443214,0.379096837781868,0.579465972647479
"ATG13",65.5049525906531,-0.542254228484518,0.524944765076513,0.212555037738852,0.422359822525257
"ATG14",75.5655480713416,-0.293607983874033,0.48654757499074,0.480090317608853,0.662013161932789
"ATG16L1",49.3668631159065,-0.49271467126056,0.542757226715384,0.265734070220045,0.479490809332432
"ATG16L2",69.4226549456444,-0.485764333075509,0.501278927870942,0.251420620685324,0.465464507437808
"ATG2A",42.1248973520232,-0.805842503927319,0.570439488948857,0.0755174841920879,0.23422442154006
"ATG2B",91.8589875879376,0.161754819264795,0.467260815551958,0.689562673276725,0.80925374520159
"ATG3",95.9147699965078,-0.489765118483715,0.461115978050254,0.222321458993375,0.433545876901739
"ATG4A",19.3628514412043,-0.0531017952152818,0.659448334952432,0.910078907868068,0.947247180430373
"ATG4B",69.0993926696581,-0.694487315525629,0.521531951050492,0.109112203965802,0.289281148901551
"ATG4C",37.8468341269151,-0.0975364441044482,0.573899462512987,0.829917698632647,0.899889751436999
"ATG4D",21.452688556821,-0.297943115417763,0.655007285400277,0.5263464011878,0.696285702173884
"ATG5",68.7556986959644,-0.325742760095811,0.50177010552256,0.442096247814728,0.633270691824773
"ATG7",33.5278604663476,-0.498605165521279,0.593586583509211,0.278581637483276,0.491534593209588
"ATG9A",36.3219706842026,-0.832546790233148,0.614555799465956,0.073971158838196,0.231807608236438
"ATG9B",0.196643832606981,-0.00268342816926563,0.928050439140839,0.989944251690887,NA
"ATIC",105.079791713286,-0.968515016472198,0.484456346927831,0.0194844028399194,0.113347085356954
"ATL1",1.55519822991252,-0.107712054461903,0.912684145769878,0.680827736297625,NA
"ATL2",78.7829117871431,-0.0162454363826235,0.481101941350863,0.968607805696462,0.982685194181625
"ATL3",124.25764033092,-0.111727348164297,0.452042803757574,0.777763692837452,0.867545903843841
"ATM",467.716116081228,0.294074977565068,0.364805986236689,0.381309908606263,0.581348416055698
"ATMIN",109.228854296689,0.200025066564608,0.447618782221213,0.610902450232097,0.754326178587952
"ATN1",86.3214963469607,-0.826661040742643,0.496386276153697,0.0495901255933229,0.185783938923948
"ATOH7",0.0831679901286149,0.0429498668236534,0.928343924274601,0.839558837722214,NA
"ATOH8",0.16633598025723,0.0227737390008163,0.928068347179699,0.914824813212007,NA
"ATOSA",99.3158013185969,0.00493688315520393,0.52082851751434,0.990903719512018,0.995489428520363
"ATOSB",20.7235409448985,-0.494772078335907,0.663662154969073,0.293663589506305,0.505143676791341
"ATOX1",36.3908550793997,-0.589907543994752,0.583369727152277,0.197103688118564,0.404058467391883
"ATP10A",4.21641994522817,-0.111593173256589,0.855969508920052,0.762645919924678,NA
"ATP10D",38.0371028008518,-0.109812360948377,0.573452950745319,0.808842973648863,0.886494293917003
"ATP11A",40.0952330439071,-0.585497705497702,0.568494006174529,0.195711551686721,0.402110957819776
"ATP11A-AS1",45.6860768448053,1.78847572023486,0.665025581866239,0.000204947352645532,0.0190828892514176
"ATP11B",149.789091901154,-0.341087777711371,0.44591233583509,0.384325749451961,0.584321939843432
"ATP11C",87.6786544608186,-0.416209838717689,0.500000907308892,0.325008815704416,0.533112388848487
"ATP13A1",73.074394113283,-0.532479617487554,0.49284940207569,0.203964517145352,0.412138341082279
"ATP13A2",40.9059934132725,-0.812874627105193,0.575324119826848,0.0740543691323251,0.231921117542796
"ATP13A3",276.48287292957,-1.07670874566632,0.445555192414953,0.00597209132301624,0.0646600459753218
"ATP13A3-DT",9.71618658038508,-0.0308112546636855,0.759599980559183,0.945522966732085,0.96935259261911
"ATP13A4",26.6324122045444,1.22164690298033,0.661296646569969,0.0101990068738652,0.081985176319936
"ATP1A1",330.98578077142,-1.30074480133623,0.413414234367019,0.000444966689883602,0.0251889212469259
"ATP1A1-AS1",3.23662600974287,-0.137804714211901,0.87073301842304,0.692344093054436,NA
"ATP1A3",1.63165336134685,0.105022633729555,0.924837166321161,0.641591335344996,NA
"ATP1B1",42.4776581445372,-0.058714330895446,0.576789788139013,0.897320907815265,0.940089221518497
"ATP1B2",9.69226968547304,0.872865059466432,0.781842545910324,0.0533584919406002,0.192984658076323
"ATP1B3",117.06816620195,-0.858029301201277,0.451042568474559,0.0299030872863958,0.140563496333226
"ATP1B4",3.21164674546968,0.385159410848152,0.883884042539923,0.249288729409367,NA
"ATP23",12.4319230477345,-0.517182031910515,0.738079659641054,0.262918840942525,0.47637913802512
"ATP2A1",1.57235207954691,-0.0809155464108111,0.91209486962603,0.758243492927146,NA
"ATP2A1-AS1",0.471357223331233,0.0236470801352919,0.927288698914062,0.912707127815698,NA
"ATP2A2",203.882817587377,-1.15260618805918,0.419038251249611,0.00207771968325537,0.0422593342719261
"ATP2A3",297.778388233165,-0.766342910059808,0.416230931931651,0.0397641405683752,0.164534171778352
"ATP2B1",218.018602234332,-0.53431968754372,0.405221634611844,0.143456919601799,0.338027786210032
"ATP2B1-AS1",19.3019712357672,0.891189908512421,0.684645454210481,0.0599129911294475,0.205117146740747
"ATP2B2",10.5172054108738,1.07341522817281,0.771220159912253,0.0202030761447494,0.115634692104872
"ATP2B3",8.5644525974282,0.92827908475567,0.828255437778256,0.0297619458741835,0.140345583617527
"ATP2B4",91.072779723937,-0.650941446825039,0.510526019367368,0.128455063038853,0.317587930942777
"ATP2C1",122.772601770146,-0.627496370979561,0.454940428794526,0.114515036462577,0.297739094802699
"ATP2C2-AS1",0.667143696850481,0.134289273132773,0.928163860600016,0.532757200657278,NA
"ATP5F1A",399.082914171102,-0.441248468641824,0.370461691551204,0.194541011652022,0.401029007663787
